Date,Symbol,Return,,Date,Symbol,Return,,Alpha,,,,,
10/13/00,BBY,0.113402062,,10/13/00,SPY,0.033333333,,0.075471441,,,,,
10/16/00,BBY,-0.026455026,,10/16/00,SPY,0.004543389,,-0.031625034,,,,,
10/17/00,BBY,-0.097826087,,10/17/00,SPY,-0.024875622,,-0.069519653,,,,,
10/18/00,BBY,0.06626506,,10/18/00,SPY,-0.003710575,,0.070487393,,,,,
10/19/00,BBY,0.097457627,,10/19/00,SPY,0.037709497,,0.054547288,,,,,
10/20/00,BBY,-0.173745174,,10/20/00,SPY,0.004261671,,-0.178594608,,,,,
10/23/00,BBY,0.093457944,,10/23/00,SPY,0.004467279,,0.088374544,,,,,
10/24/00,BBY,0.01994302,,10/24/00,SPY,-0.006671116,,0.027534207,,,,,
10/25/00,BBY,-0.037709497,,10/25/00,SPY,-0.023505387,,-0.01096228,,,,,
10/26/00,BBY,0.031930334,,10/26/00,SPY,0.002751032,,0.028799884,,,,,
10/27/00,BBY,0.023909986,,10/27/00,SPY,0.018975429,,0.002317491,,,,,
10/30/00,BBY,0.054945055,,10/30/00,SPY,0.00897465,,0.044732634,,,,,
10/31/00,BBY,0.045572917,,10/31/00,SPY,0.017233824,,0.025962228,,,,,
11/1/00,BBY,-0.00871739,,11/1/00,SPY,-0.003388454,,-0.004861605,,,,,
11/2/00,BBY,0.092964912,,11/2/00,SPY,0.001645203,,0.091092804,,,,,
11/3/00,BBY,-0.011494179,,11/3/00,SPY,0.00054736,,-0.012117031,,,,,
11/6/00,BBY,-0.013953562,,11/6/00,SPY,0.007003723,,-0.021923229,,,,,
11/7/00,BBY,0.018867925,,11/7/00,SPY,-0.000217024,,0.01911488,,,,,
11/8/00,BBY,-0.030092593,,11/8/00,SPY,-0.022173913,,-0.004860484,,,,,
11/9/00,BBY,-0.387828162,,11/9/00,SPY,-0.003779785,,-0.383527075,,,,,
11/10/00,BBY,0.027290448,,11/10/00,SPY,-0.024324607,,0.054969872,,,,,
11/13/00,BBY,-0.022770398,,11/13/00,SPY,-0.007776761,,-0.013921077,,,,,
11/14/00,BBY,0.031067961,,11/14/00,SPY,0.026279391,,0.001164152,,,,,
11/15/00,BBY,-0.013182674,,11/15/00,SPY,0.003144654,,-0.016761035,,,,,
11/16/00,BBY,-0.040076336,,11/16/00,SPY,-0.015673981,,-0.022240621,,,,,
11/17/00,BBY,0.06361829,,11/17/00,SPY,-0.005345995,,0.069701597,,,,,
11/20/00,BBY,-0.028037383,,11/20/00,SPY,-0.014293659,,-0.011772363,,,,,
11/21/00,BBY,-0.017307631,,11/21/00,SPY,0.005104408,,-0.023116032,,,,,
11/22/00,BBY,-0.007827851,,11/22/00,SPY,-0.023892196,,0.019359524,,,,,
11/24/00,BBY,0.057199211,,11/24/00,SPY,0.020456318,,0.033921586,,,,,
11/27/00,BBY,-0.035447761,,11/27/00,SPY,0.008806492,,-0.045468832,,,,,
11/28/00,BBY,-0.048355899,,11/28/00,SPY,-0.017229165,,-0.028750512,,,,,
11/29/00,BBY,-0.030487805,,11/29/00,SPY,-0.001870033,,-0.02835986,,,,,
11/30/00,BBY,-0.136268277,,11/30/00,SPY,-0.00866545,,-0.1264077,,,,,
12/1/00,BBY,0.067961082,,12/1/00,SPY,-0.000472478,,0.068498724,,,,,
12/4/00,BBY,0.0477272,,12/4/00,SPY,0.00850863,,0.038045072,,,,,
12/5/00,BBY,0.062906798,,12/5/00,SPY,0.032809948,,0.025571747,,,,,
12/6/00,BBY,-0.059183739,,12/6/00,SPY,-0.015997173,,-0.040980257,,,,,
12/7/00,BBY,-0.2039045,,12/7/00,SPY,-0.013720856,,-0.188291282,,,,,
12/8/00,BBY,-0.027247956,,12/8/00,SPY,0.002338088,,-0.029908511,,,,,
12/11/00,BBY,0.100840336,,12/11/00,SPY,0.034756595,,0.061290159,,,,,
12/12/00,BBY,0.048346137,,12/12/00,SPY,-0.00428347,,0.053220377,,,,,
12/13/00,BBY,0.007281475,,12/13/00,SPY,-0.013696975,,0.022867519,,,,,
12/14/00,BBY,0.028915663,,12/14/00,SPY,-0.012739698,,0.043412402,,,,,
12/15/00,BBY,-0.06323185,,12/15/00,SPY,-0.025575456,,-0.034129062,,,,,
12/18/00,BBY,0.035,,12/18/00,SPY,0.013361971,,0.019795164,,,,,
12/19/00,BBY,-0.028985507,,12/19/00,SPY,-0.020367212,,-0.005809277,,,,,
12/20/00,BBY,-0.019900418,,12/20/00,SPY,-0.028962634,,0.013056702,,,,,
12/21/00,BBY,-0.020304648,,12/21/00,SPY,0.006930693,,-0.028191213,,,,,
12/22/00,BBY,0.082901554,,12/22/00,SPY,0.029990167,,0.048775185,,,,,
12/26/00,BBY,-0.059808612,,12/26/00,SPY,0.010739505,,-0.072029296,,,,,
12/27/00,BBY,0.089058524,,12/27/00,SPY,0.007320303,,0.080728615,,,,,
12/28/00,BBY,0.067757084,,12/28/00,SPY,0.003047006,,0.064289839,,,,,
12/29/00,BBY,0.035010868,,12/29/00,SPY,-0.018929319,,0.056550893,,,,,
1/2/01,BBY,-0.052854055,,1/2/01,SPY,-0.018103859,,-0.032253337,,,,,
1/3/01,BBY,0.232142769,,1/3/01,SPY,0.048034934,,0.177482922,,,,,
1/4/01,BBY,0.114130435,,1/4/01,SPY,-0.010764452,,0.126379505,,,,,
1/5/01,BBY,0.03902439,,1/5/01,SPY,-0.032642482,,0.076168879,,,,,
1/8/01,BBY,-0.059467919,,1/8/01,SPY,0.007740687,,-0.068276191,,,,,
1/9/01,BBY,0.071547421,,1/9/01,SPY,-0.002640776,,0.074552409,,,,,
1/10/01,BBY,0.001552795,,1/10/01,SPY,0.017569554,,-0.018439928,,,,,
1/11/01,BBY,0.027906977,,1/11/01,SPY,0.000946074,,0.026830422,,,,,
1/12/01,BBY,0.019607843,,1/12/01,SPY,-0.001890359,,0.021758918,,,,,
1/16/01,BBY,0.020710059,,1/16/01,SPY,0.006391697,,0.013436828,,,,,
1/17/01,BBY,0.04057971,,1/17/01,SPY,0.00458727,,0.03535977,,,,,
1/18/01,BBY,-0.019498607,,1/18/01,SPY,0.009951886,,-0.030823044,,,,,
1/19/01,BBY,-0.034090909,,1/19/01,SPY,-0.005680391,,-0.027627086,,,,,
1/22/01,BBY,0.029411765,,1/22/01,SPY,0.00664557,,0.021849647,,,,,
1/23/01,BBY,0.07,,1/23/01,SPY,0.007875842,,0.061037932,,,,,
1/24/01,BBY,-0.00400534,,1/24/01,SPY,0.002988158,,-0.007405621,,,,,
1/25/01,BBY,0.012064343,,1/25/01,SPY,-0.002520961,,0.014932991,,,,,
1/26/01,BBY,0.006622517,,1/26/01,SPY,-0.001148295,,0.007929183,,,,,
1/29/01,BBY,0.043157874,,1/29/01,SPY,0.005335831,,0.037086132,,,,,
1/30/01,BBY,-0.012512594,,1/30/01,SPY,0.008784751,,-0.022508925,,,,,
1/31/01,BBY,0.017780564,,1/31/01,SPY,-0.00566037,,0.024221605,,,,,
2/1/01,BBY,-0.034538171,,2/1/01,SPY,0.006641286,,-0.042095413,,,,,
2/2/01,BBY,-0.091306153,,2/2/01,SPY,-0.022692599,,-0.065483822,,,,,
2/5/01,BBY,-0.002060059,,2/5/01,SPY,0.007344139,,-0.010417092,,,,,
2/6/01,BBY,0.013532134,,2/6/01,SPY,-0.002945681,,0.016884079,,,,,
2/7/01,BBY,0.001357796,,2/7/01,SPY,-0.005170227,,0.007241093,,,,,
2/8/01,BBY,-0.084745763,,2/8/01,SPY,-0.011656448,,-0.071481673,,,,,
2/9/01,BBY,-0.04074079,,2/9/01,SPY,-0.009615377,,-0.029799273,,,,,
2/12/01,BBY,0.029601083,,2/12/01,SPY,0.011453353,,0.016568099,,,,,
2/13/01,BBY,0.01274995,,2/13/01,SPY,-0.00817406,,0.022051366,,,,,
2/14/01,BBY,-0.002715379,,2/14/01,SPY,-0.00151215,,-0.000994675,,,,,
2/15/01,BBY,0.024752476,,2/15/01,SPY,0.009692549,,0.013723144,,,,,
2/16/01,BBY,-0.033574784,,2/16/01,SPY,-0.022048913,,-0.008484915,,,,,
2/20/01,BBY,0.027993075,,2/20/01,SPY,-0.015414073,,0.045533036,,,,,
2/21/01,BBY,-0.054461603,,2/21/01,SPY,-0.021574858,,-0.02991117,,,,,
2/22/01,BBY,0.003085703,,2/22/01,SPY,0.001512458,,0.001364649,,,,,
2/23/01,BBY,-0.000256396,,2/23/01,SPY,-0.006756212,,0.007431624,,,,,
2/26/01,BBY,0.102051282,,2/26/01,SPY,0.021286844,,0.077828586,,,,,
2/27/01,BBY,-0.014192578,,2/27/01,SPY,-0.009246207,,-0.003671146,,,,,
2/28/01,BBY,-0.033278355,,2/28/01,SPY,-0.019693174,,-0.010869125,,,,,
3/1/01,BBY,-0.050292897,,3/1/01,SPY,0.005244058,,-0.056260208,,,,,
3/2/01,BBY,0.030848225,,3/2/01,SPY,-0.007945401,,0.039889445,,,,,
3/5/01,BBY,-0.002493716,,3/5/01,SPY,0.009141631,,-0.012896148,,,,,
3/6/01,BBY,0.04375,,3/6/01,SPY,0.010742376,,0.03152605,,,,,
3/7/01,BBY,-0.005988024,,3/7/01,SPY,0.007138333,,-0.014110866,,,,,
3/8/01,BBY,0.118313253,,3/8/01,SPY,0.001102536,,0.117058657,,,,,
3/9/01,BBY,0.012712777,,3/9/01,SPY,-0.029578366,,0.046370551,,,,,
3/12/01,BBY,-0.027872298,,3/12/01,SPY,-0.042801548,,0.020832381,,,,,
3/13/01,BBY,-0.023199846,,3/13/01,SPY,0.016429497,,-0.041895276,,,,,
3/14/01,BBY,-0.025095204,,3/14/01,SPY,-0.019746668,,-0.002625103,,,,,
3/15/01,BBY,0.005975592,,3/15/01,SPY,0.000254977,,0.005685449,,,,,
3/16/01,BBY,-0.063970733,,3/16/01,SPY,-0.02268863,,-0.038152918,,,,,
3/19/01,BBY,0.073956527,,3/19/01,SPY,0.020346022,,0.05080441,,,,,
3/20/01,BBY,-0.0545455,,3/20/01,SPY,-0.026842787,,-0.024000593,,,,,
3/21/01,BBY,-0.052644089,,3/21/01,SPY,-0.016987697,,-0.033313472,,,,,
3/22/01,BBY,-0.031210451,,3/22/01,SPY,-0.010154988,,-0.019654901,,,,,
3/23/01,BBY,0.016238738,,3/23/01,SPY,0.03023758,,-0.018169168,,,,,
3/26/01,BBY,-0.021391704,,3/26/01,SPY,0.01275331,,-0.035903933,,,,,
3/27/01,BBY,0.02712676,,3/27/01,SPY,0.020441573,,0.003865914,,,,,
3/28/01,BBY,-0.079743615,,3/28/01,SPY,-0.027639228,,-0.048292423,,,,,
3/29/01,BBY,0.007244442,,3/29/01,SPY,0.003824774,,0.00289216,,,,,
3/30/01,BBY,-0.005255961,,3/30/01,SPY,0.010477996,,-0.017179068,,,,,
4/2/01,BBY,0.0233594,,4/2/01,SPY,-0.021338632,,0.047641027,,,,,
4/3/01,BBY,0.088587004,,4/3/01,SPY,-0.033362505,,0.12655082,,,,,
4/4/01,BBY,0.041437738,,4/4/01,SPY,0.004167035,,0.036695991,,,,,
4/5/01,BBY,0.143336526,,4/5/01,SPY,0.037889085,,0.10022183,,,,,
4/6/01,BBY,-0.004402579,,4/6/01,SPY,-0.015210778,,0.012906049,,,,,
4/9/01,BBY,-0.039376691,,4/9/01,SPY,0.011120873,,-0.052031341,,,,,
4/10/01,BBY,0.025646691,,4/10/01,SPY,0.01824375,,0.004886787,,,,,
4/11/01,BBY,0.041461893,,4/11/01,SPY,0.000685821,,0.040681484,,,,,
4/12/01,BBY,0.007592756,,4/12/01,SPY,0.018161526,,-0.013073583,,,,,
4/16/01,BBY,-0.0203666,,4/16/01,SPY,-0.010517459,,-0.008398587,,,,,
4/17/01,BBY,-0.012473971,,4/17/01,SPY,0.014115681,,-0.028536467,,,,,
4/18/01,BBY,0.151578968,,4/18/01,SPY,0.039745077,,0.106352305,,,,,
4/19/01,BBY,-0.012797093,,4/19/01,SPY,0.013306468,,-0.027938771,,,,,
4/20/01,BBY,0.006111148,,4/20/01,SPY,-0.009152423,,0.016525861,,,,,
4/23/01,BBY,0.002760869,,4/23/01,SPY,-0.018152627,,0.023417081,,,,,
4/24/01,BBY,-0.022393502,,4/24/01,SPY,-0.005399182,,-0.016249672,,,,,
4/25/01,BBY,-0.014457453,,4/25/01,SPY,0.013077776,,-0.029338898,,,,,
4/26/01,BBY,0.010668794,,4/26/01,SPY,0.004465397,,0.005587535,,,,,
4/27/01,BBY,0.047879375,,4/27/01,SPY,0.016650485,,0.028932478,,,,,
4/30/01,BBY,-0.009713995,,4/30/01,SPY,0.006996383,,-0.017675309,,,,,
5/1/01,BBY,0.000908174,,5/1/01,SPY,0.003079101,,-0.002595593,,,,,
5/2/01,BBY,0.036116117,,5/2/01,SPY,-0.001810334,,0.038176131,,,,,
5/3/01,BBY,-0.009984166,,5/3/01,SPY,-0.012695166,,0.0044619,,,,,
5/4/01,BBY,0.000530839,,5/4/01,SPY,0.017011397,,-0.018826747,,,,,
5/7/01,BBY,-0.053934621,,5/7/01,SPY,-0.008638276,,-0.044104966,,,,,
5/8/01,BBY,-0.007663551,,5/8/01,SPY,-0.000475269,,-0.007122734,,,,,
5/9/01,BBY,-0.004520663,,5/9/01,SPY,-0.004200333,,0.000258974,,,,,
5/10/01,BBY,0.040113587,,5/10/01,SPY,0.002944648,,0.036762818,,,,,
5/11/01,BBY,-0.063125285,,5/11/01,SPY,-0.006903627,,-0.05526952,,,,,
5/14/01,BBY,0.010873669,,5/14/01,SPY,0.001997603,,0.00860056,,,,,
5/15/01,BBY,0.012677738,,5/15/01,SPY,0.004625207,,0.007414628,,,,,
5/16/01,BBY,0.005121415,,5/16/01,SPY,0.023575122,,-0.021705156,,,,,
5/17/01,BBY,0.059822493,,5/17/01,SPY,0.001550966,,0.05805762,,,,,
5/18/01,BBY,-0.000177956,,5/18/01,SPY,0.004568417,,-0.005376442,,,,,
5/21/01,BBY,0.106144235,,5/21/01,SPY,0.014721666,,0.089392177,,,,,
5/22/01,BBY,-0.011753276,,5/22/01,SPY,-0.001291288,,-0.010283896,,,,,
5/23/01,BBY,-0.024438056,,5/23/01,SPY,-0.016960725,,-0.005138132,,,,,
5/24/01,BBY,0.006012041,,5/24/01,SPY,0.002940077,,0.002666472,,,,,
5/25/01,BBY,0.014608251,,5/25/01,SPY,-0.011802815,,0.028038894,,,,,
5/29/01,BBY,-0.030759179,,5/29/01,SPY,-0.00796256,,-0.021698434,,,,,
5/30/01,BBY,-0.083558359,,5/30/01,SPY,-0.014006917,,-0.067619627,,,,,
5/31/01,BBY,-0.020998323,,5/31/01,SPY,0.005187502,,-0.026901278,,,,,
6/1/01,BBY,0.015992436,,6/1/01,SPY,0.006192981,,0.008945327,,,,,
6/4/01,BBY,0.007592667,,6/4/01,SPY,0.004813327,,0.002115492,,,,,
6/5/01,BBY,0.042087867,,6/5/01,SPY,0.011465424,,0.029041148,,,,,
6/6/01,BBY,0.036331443,,6/6/01,SPY,-0.008307453,,0.045784649,,,,,
6/7/01,BBY,0.040503831,,6/7/01,SPY,0.003601339,,0.0364058,,,,,
6/8/01,BBY,0.021426267,,6/8/01,SPY,-0.009283111,,0.031989691,,,,,
6/11/01,BBY,-0.043234664,,6/11/01,SPY,-0.00708663,,-0.035170656,,,,,
6/12/01,BBY,-0.005857774,,6/12/01,SPY,-0.001744655,,-0.003872499,,,,,
6/13/01,BBY,0.005050488,,6/13/01,SPY,-0.008579552,,0.014813321,,,,,
6/14/01,BBY,-0.02261305,,6/14/01,SPY,-0.022435921,,0.002917203,,,,,
6/15/01,BBY,-0.027592049,,6/15/01,SPY,-0.001229525,,-0.02619295,,,,,
6/18/01,BBY,0.025731317,,6/18/01,SPY,-0.004841986,,0.031241104,,,,,
6/19/01,BBY,0.0343644,,6/19/01,SPY,0.004370765,,0.029390825,,,,,
6/20/01,BBY,0.024584699,,6/20/01,SPY,0.005254939,,0.018605006,,,,,
6/21/01,BBY,0.028047988,,6/21/01,SPY,0.011353426,,0.015128712,,,,,
6/22/01,BBY,-0.025074971,,6/22/01,SPY,-0.007833969,,-0.016160552,,,,,
6/25/01,BBY,-0.009382045,,6/25/01,SPY,-0.009198185,,0.001084741,,,,,
6/26/01,BBY,0.012900016,,6/26/01,SPY,-0.001396632,,0.014489269,,,,,
6/27/01,BBY,0.001612091,,6/27/01,SPY,-0.000575895,,0.002267412,,,,,
6/28/01,BBY,0.0197972,,6/28/01,SPY,0.005515303,,0.013521235,,,,,
6/29/01,BBY,0.002525363,,6/29/01,SPY,0.003683962,,-0.001666686,,,,,
7/2/01,BBY,0.05494318,,7/2/01,SPY,0.012479601,,0.04074241,,,,,
7/3/01,BBY,0.017460052,,7/3/01,SPY,-0.000241674,,0.017735057,,,,,
7/5/01,BBY,-0.020533795,,7/5/01,SPY,-0.019500387,,0.001656059,,,,,
7/6/01,BBY,-0.029050659,,7/6/01,SPY,-0.021614045,,-0.004455635,,,,,
7/9/01,BBY,0.030999416,,7/9/01,SPY,0.00545984,,0.024786562,,,,,
7/10/01,BBY,-0.021989544,,7/10/01,SPY,-0.012030034,,-0.008300345,,,,,
7/11/01,BBY,-0.013000888,,7/11/01,SPY,0.001014671,,-0.014155501,,,,,
7/12/01,BBY,0.052998699,,7/12/01,SPY,0.023737161,,0.025987742,,,,,
7/13/01,BBY,0.003237572,,7/13/01,SPY,0.008664048,,-0.00662141,,,,,
7/16/01,BBY,0.001173566,,7/16/01,SPY,-0.012516353,,0.015416158,,,,,
7/17/01,BBY,-0.010989011,,7/17/01,SPY,0.009361254,,-0.021641357,,,,,
7/18/01,BBY,0.013777896,,7/18/01,SPY,-0.006812164,,0.021529584,,,,,
7/19/01,BBY,0.014467191,,7/19/01,SPY,0.00875959,,0.00449949,,,,,
7/20/01,BBY,-0.022471868,,7/20/01,SPY,-0.005980208,,-0.015666877,,,,,
7/23/01,BBY,-0.025935794,,7/23/01,SPY,-0.019696712,,-0.003522538,,,,,
7/24/01,BBY,-0.026172391,,7/24/01,SPY,-0.009667878,,-0.015171133,,,,,
7/25/01,BBY,0.00046604,,7/25/01,SPY,0.011035611,,-0.012091587,,,,,
7/26/01,BBY,0.059782576,,7/26/01,SPY,0.010495382,,0.047839685,,,,,
7/27/01,BBY,0.010989011,,7/27/01,SPY,0.003822185,,0.006639675,,,,,
7/30/01,BBY,-0.030289797,,7/30/01,SPY,0.000331098,,-0.03066656,,,,,
7/31/01,BBY,0.000747198,,7/31/01,SPY,0.00413736,,-0.003960782,,,,,
8/1/01,BBY,-0.007616517,,8/1/01,SPY,0.006262901,,-0.014743189,,,,,
8/2/01,BBY,0.02001508,,8/2/01,SPY,0.004094669,,0.01535568,,,,,
8/3/01,BBY,-0.00516375,,8/3/01,SPY,-0.005464473,,0.001054375,,,,,
8/6/01,BBY,-0.039744921,,8/6/01,SPY,-0.013449229,,-0.024440793,,,,,
8/7/01,BBY,0.004015475,,8/7/01,SPY,0.003906849,,-0.000430202,,,,,
8/8/01,BBY,-0.032456544,,8/8/01,SPY,-0.018547636,,-0.011350843,,,,,
8/9/01,BBY,-0.021780651,,8/9/01,SPY,0.002952822,,-0.025140722,,,,,
8/10/01,BBY,-0.024053308,,8/10/01,SPY,0.00344889,,-0.027977864,,,,,
8/13/01,BBY,-0.029308876,,8/13/01,SPY,0.00025148,,-0.02959504,,,,,
8/14/01,BBY,0.048035734,,8/14/01,SPY,-0.000419066,,0.048512598,,,,,
8/15/01,BBY,-0.001473367,,8/15/01,SPY,-0.00863586,,0.008353539,,,,,
8/16/01,BBY,-0.006885214,,8/16/01,SPY,0.003467558,,-0.010831012,,,,,
8/17/01,BBY,-0.021459212,,8/17/01,SPY,-0.016013502,,-0.00323715,,,,,
8/20/01,BBY,0.002024275,,8/20/01,SPY,0.009250552,,-0.008502101,,,,,
8/21/01,BBY,-0.015993216,,8/21/01,SPY,-0.017058491,,0.003417958,,,,,
8/22/01,BBY,0.015226604,,8/22/01,SPY,0.010360879,,0.003436767,,,,,
8/23/01,BBY,-0.025952091,,8/23/01,SPY,-0.003589122,,-0.021867963,,,,,
8/24/01,BBY,0.059342579,,8/24/01,SPY,0.020754709,,0.035725409,,,,,
8/27/01,BBY,0,,8/27/01,SPY,-0.005965376,,0.006788112,,,,,
8/28/01,BBY,-0.009962388,,8/28/01,SPY,-0.014622568,,0.006676905,,,,,
8/29/01,BBY,0.002144457,,8/29/01,SPY,-0.008920921,,0.012295739,,,,,
8/30/01,BBY,-0.04345684,,8/30/01,SPY,-0.019214133,,-0.021592719,,,,,
8/31/01,BBY,0.014971658,,8/31/01,SPY,0.007324409,,0.006637077,,,,,
9/4/01,BBY,0.000847728,,9/4/01,SPY,-0.006395129,,0.008124865,,,,,
9/5/01,BBY,-0.005251533,,9/5/01,SPY,0.002468692,,-0.008060703,,,,,
9/6/01,BBY,0.026737057,,9/6/01,SPY,-0.02576957,,0.05606073,,,,,
9/7/01,BBY,-0.070658516,,9/7/01,SPY,-0.01850678,,-0.049599306,,,,,
9/10/01,BBY,-0.035338212,,9/10/01,SPY,0.012233278,,-0.049258687,,,,,
9/17/01,BBY,-0.111933379,,9/17/01,SPY,-0.052248976,,-0.052478295,,,,,
9/18/01,BBY,0.028541729,,9/18/01,SPY,-0.002396932,,0.031269243,,,,,
9/19/01,BBY,-0.000202532,,9/19/01,SPY,-0.020182662,,0.022763695,,,,,
9/20/01,BBY,-0.07901144,,9/20/01,SPY,-0.031780266,,-0.042848084,,,,,
9/21/01,BBY,-0.045314497,,9/21/01,SPY,-0.014486881,,-0.028829606,,,,,
9/24/01,BBY,0.070276379,,9/24/01,SPY,0.03515623,,0.03027145,,,,,
9/25/01,BBY,-0.029063403,,9/25/01,SPY,0.010427041,,-0.040928528,,,,,
9/26/01,BBY,-0.060088756,,9/26/01,SPY,-0.003538093,,-0.056062693,,,,,
9/27/01,BBY,0.002594975,,9/27/01,SPY,0.008679337,,-0.007281404,,,,,
9/28/01,BBY,0.069411788,,9/28/01,SPY,0.021218393,,0.045266983,,,,,
10/1/01,BBY,-0.046204685,,10/1/01,SPY,-0.001627777,,-0.044352408,,,,,
10/2/01,BBY,0.040369183,,10/2/01,SPY,0.012563585,,0.026072845,,,,,
10/3/01,BBY,0.082039841,,10/3/01,SPY,0.016764501,,0.062963204,,,,,
10/4/01,BBY,-0.006557357,,10/4/01,SPY,0.000838416,,-0.007511406,,,,,
10/5/01,BBY,0.025164955,,10/5/01,SPY,-0.00195457,,0.027389096,,,,,
10/8/01,BBY,-0.03078461,,10/8/01,SPY,-0.006528061,,-0.023356207,,,,,
10/9/01,BBY,-0.017023043,,10/9/01,SPY,-0.005350606,,-0.010934489,,,,,
10/10/01,BBY,0.074973598,,10/10/01,SPY,0.022272565,,0.049629231,,,,,
10/11/01,BBY,0.059921393,,10/11/01,SPY,0.015509601,,0.042272728,,,,,
10/12/01,BBY,-0.017608915,,10/12/01,SPY,-0.004545455,,-0.012436558,,,,,
10/15/01,BBY,0.003773604,,10/15/01,SPY,-0.001826457,,0.005851963,,,,,
10/16/01,BBY,-0.005075207,,10/16/01,SPY,0.006312854,,-0.012258721,,,,,
10/17/01,BBY,-0.018515077,,10/17/01,SPY,-0.021274625,,0.005693716,,,,,
10/18/01,BBY,-0.001924909,,10/18/01,SPY,-0.002136591,,0.000506358,,,,,
10/19/01,BBY,0.028543955,,10/19/01,SPY,-0.000651648,,0.029285477,,,,,
10/22/01,BBY,-0.000937615,,10/22/01,SPY,0.019748515,,-0.023409817,,,,,
10/23/01,BBY,0.023085642,,10/23/01,SPY,-0.005115529,,0.028906698,,,,,
10/24/01,BBY,0.010456797,,10/24/01,SPY,-0.002662758,,0.013486799,,,,,
10/25/01,BBY,0.016339832,,10/25/01,SPY,0.017952467,,-0.004088614,,,,,
10/26/01,BBY,-0.013933601,,10/26/01,SPY,-0.002261011,,-0.011360755,,,,,
10/29/01,BBY,-0.035326035,,10/29/01,SPY,-0.026015256,,-0.005722791,,,,,
10/30/01,BBY,-0.018215981,,10/30/01,SPY,-0.012005519,,-0.004554677,,,,,
10/31/01,BBY,0.050114748,,10/31/01,SPY,-0.003391117,,0.053973564,,,,,
11/1/01,BBY,0.049180403,,11/1/01,SPY,0.025614357,,0.020033349,,,,,
11/2/01,BBY,0.005902778,,11/2/01,SPY,0.006819629,,-0.001857406,,,,,
11/5/01,BBY,0.020193285,,11/5/01,SPY,0.013089245,,0.00529879,,,,,
11/6/01,BBY,0.027744865,,11/6/01,SPY,0.015540314,,0.010061252,,,,,
11/7/01,BBY,0.004938321,,11/7/01,SPY,-0.001334537,,0.006456916,,,,,
11/8/01,BBY,-0.012776461,,11/8/01,SPY,0.003118022,,-0.016324517,,,,,
11/9/01,BBY,0.002156994,,11/9/01,SPY,0.001065746,,0.000944261,,,,,
11/12/01,BBY,0.012582814,,11/12/01,SPY,-0.00612138,,0.019548447,,,,,
11/13/01,BBY,0.062295565,,11/13/01,SPY,0.022494011,,0.036699211,,,,,
11/14/01,BBY,0.022010174,,11/14/01,SPY,0.000960288,,0.020917444,,,,,
11/15/01,BBY,0.010542108,,11/15/01,SPY,0.001831493,,0.008458018,,,,,
11/16/01,BBY,-0.030253324,,11/16/01,SPY,-0.004439819,,-0.025201172,,,,,
11/19/01,BBY,0.037190687,,11/19/01,SPY,0.012329451,,0.023160775,,,,,
11/20/01,BBY,-0.018224967,,11/20/01,SPY,-0.00837863,,-0.008690768,,,,,
11/21/01,BBY,0.01675231,,11/21/01,SPY,-0.006620226,,0.024285589,,,,,
11/23/01,BBY,0.012616862,,11/23/01,SPY,0.01438091,,-0.003747444,,,,,
11/26/01,BBY,0.038111975,,11/26/01,SPY,0.002161134,,0.035652781,,,,,
11/27/01,BBY,0.003671308,,11/27/01,SPY,-0.004312947,,0.008579091,,,,,
11/28/01,BBY,-0.016601012,,11/28/01,SPY,-0.018106246,,0.004002422,,,,,
11/29/01,BBY,0.005007124,,11/29/01,SPY,0.013499268,,-0.010353944,,,,,
11/30/01,BBY,0.016227744,,11/30/01,SPY,-0.007138504,,0.024350781,,,,,
12/3/01,BBY,0.016248831,,12/3/01,SPY,-0.005962297,,0.02303344,,,,,
12/4/01,BBY,-0.002481158,,12/4/01,SPY,0.016935679,,-0.021752583,,,,,
12/5/01,BBY,0.01298885,,12/5/01,SPY,0.018301683,,-0.007836976,,,,,
12/6/01,BBY,-0.052243924,,12/6/01,SPY,-0.000511124,,-0.051662307,,,,,
12/7/01,BBY,0.009787105,,12/7/01,SPY,-0.006647333,,0.017351229,,,,,
12/10/01,BBY,-0.026510845,,12/10/01,SPY,-0.018702823,,-0.005228555,,,,,
12/11/01,BBY,0.013177188,,12/11/01,SPY,-0.002010797,,0.015465312,,,,,
12/12/01,BBY,-0.028901848,,12/12/01,SPY,0.001138826,,-0.030197739,,,,,
12/13/01,BBY,-0.017113007,,12/13/01,SPY,-0.01942598,,0.004992178,,,,,
12/14/01,BBY,0.013626071,,12/14/01,SPY,0.009548447,,0.002760714,,,,,
12/17/01,BBY,0.030619789,,12/17/01,SPY,0.010342138,,0.018851278,,,,,
12/18/01,BBY,0.051449319,,12/18/01,SPY,0.005949256,,0.044679549,,,,,
12/19/01,BBY,0.012543018,,12/19/01,SPY,0.007044686,,0.004526739,,,,,
12/20/01,BBY,-0.008303853,,12/20/01,SPY,-0.009845401,,0.002899413,,,,,
12/21/01,BBY,-0.011255992,,12/21/01,SPY,0.002616616,,-0.014233488,,,,,
12/24/01,BBY,0.008885284,,12/24/01,SPY,-0.001913823,,0.011063059,,,,,
12/26/01,BBY,0.002752016,,12/26/01,SPY,0.005491136,,-0.00349645,,,,,
12/27/01,BBY,0.014134858,,12/27/01,SPY,0.006067935,,0.007230041,,,,,
12/28/01,BBY,0.009878254,,12/28/01,SPY,-0.000516957,,0.010466509,,,,,
